@RELATION nfl

@ATTRIBUTE Year real
@ATTRIBUTE Week real
@ATTRIBUTE homeTotalYds real
@ATTRIBUTE homePassYds real
@ATTRIBUTE homeRushYds real
@ATTRIBUTE homeFirstDowns real
@ATTRIBUTE homeTurnovers real
@ATTRIBUTE homePunts real
@ATTRIBUTE homePosTime real
@ATTRIBUTE awayTotalYds real
@ATTRIBUTE awayPassYds real
@ATTRIBUTE awayRushYds real
@ATTRIBUTE awayFirstDowns real
@ATTRIBUTE awayTurnovers real
@ATTRIBUTE awayPunts real
@ATTRIBUTE awayPosTime real
@ATTRIBUTE class {H,A}

@Data
2013,4,472,331,141,35,0,2,2002,450,284,166,21,0,5,1598,H
2013,4,298,194,104,14,2,7,1942,339,217,122,15,1,8,1658,A
2013,4,506,394,112,27,1,4,2043,317,225,92,21,1,5,1557,H
2013,4,457,399,58,26,1,3,1761,448,316,132,21,0,2,1839,A
2013,4,465,397,68,23,1,3,2029,331,216,115,19,4,4,1571,H
2013,5,290,199,91,19,0,6,1943,343,188,155,20,1,8,1657,H
2013,5,434,340,94,20,1,4,1440,347,281,66,17,0,4,2160,A
2013,5,341,179,162,21,2,6,2056,248,166,82,15,2,8,1544,H
2013,5,449,269,180,16,0,3,1939,286,222,64,19,0,6,1661,H
2013,5,317,208,109,20,2,3,1718,423,205,218,21,2,2,1882,H
2013,5,294,272,22,10,0,8,1424,384,251,133,20,2,5,2176,A
2013,5,383,330,53,21,4,7,1673,439,299,140,28,0,6,1927,A
2013,5,351,208,143,22,0,7,2119,363,267,96,16,3,5,1481,H
2013,5,339,234,105,19,3,6,1723,353,233,120,20,2,6,1877,A
2013,5,250,160,90,19,3,4,1736,353,258,95,21,4,4,1864,H
2013,5,522,470,52,24,2,1,1646,517,414,103,34,2,0,1954,A
2013,5,299,195,104,17,0,6,1745,423,391,32,27,5,2,1855,H
2013,5,284,107,177,17,0,4,1568,313,182,131,17,4,3,2032,H
2013,5,363,299,64,26,1,3,2127,288,170,118,15,0,3,1473,A
2013,6,372,262,110,26,0,3,1975,355,232,123,21,3,3,1625,H
2013,6,360,313,47,15,1,9,1718,438,298,140,15,2,6,1882,A
2013,6,322,192,130,20,1,5,1524,483,318,165,26,1,5,2572,A
2013,6,395,269,126,23,2,6,1591,366,248,118,24,1,5,2009,A
2013,6,420,267,153,27,4,2,2110,216,117,99,15,0,3,1490,A
2013,6,216,105,111,16,1,8,1560,274,149,125,18,3,8,2040,H
2013,6,290,215,75,17,2,4,1413,367,236,131,22,0,3,2187,A
2013,6,267,184,83,18,2,7,1451,328,255,73,16,0,6,2149,A
2013,6,351,257,94,19,1,5,2026,425,287,138,21,1,5,1574,A
2013,6,407,295,112,26,3,3,1725,362,291,71,20,2,3,1875,H
2013,6,404,253,151,24,2,3,2002,223,157,66,13,2,4,1598,H
2013,6,376,235,141,26,1,4,1911,361,230,131,20,2,6,1689,H
2013,6,387,238,149,20,2,6,2059,403,294,109,16,4,5,1541,H
2013,6,213,165,48,18,1,5,1528,433,217,216,25,2,3,2072,H
2013,6,374,227,147,24,0,3,2311,267,193,74,12,1,5,1289,H
2013,7,234,204,30,22,2,4,1940,344,209,135,21,2,3,1660,A
2013,7,291,273,18,15,1,4,1331,337,226,111,23,1,5,2269,H
2013,7,282,180,102,21,0,3,2000,317,254,63,15,3,4,1600,H
2013,7,434,357,77,22,0,4,2071,421,364,57,18,0,4,1529,A
2013,7,357,253,104,26,0,3,2000,216,133,83,17,1,3,1600,H
2013,7,353,275,78,18,1,3,1350,434,276,158,27,0,3,2250,A
2013,7,357,231,126,20,2,4,1932,294,221,73,14,1,5,1668,H
2013,7,293,173,120,19,3,6,1788,268,178,90,15,1,7,1812,A
2013,7,383,206,177,27,1,6,2773,295,205,90,21,1,8,1420,H
2013,7,278,194,84,19,3,9,1427,368,294,74,22,2,9,2173,A
2013,7,499,290,209,28,1,5,2036,359,219,140,21,1,3,1564,H
2013,7,368,298,70,15,2,6,1454,349,196,153,19,0,6,2146,A
2013,7,286,145,141,17,1,1,1861,287,205,82,19,0,3,1739,H
2013,7,334,213,121,19,1,9,1907,429,365,64,23,3,7,1693,H
2013,7,257,193,64,17,1,9,2182,206,176,30,13,3,7,1418,H
2013,8,297,249,48,19,1,5,1527,324,195,129,21,0,5,2073,A
2013,8,623,480,143,29,4,4,2111,266,204,62,13,0,7,1489,H
2013,8,318,228,90,20,1,4,1891,398,177,221,25,1,1,1709,A
2013,8,331,195,136,20,0,5,2165,340,283,57,13,1,6,1435,H
2013,8,252,100,152,19,1,5,1501,301,145,156,23,3,4,2099,H
2013,8,386,309,77,21,0,4,1950,299,211,88,20,3,3,1650,H
2013,8,201,153,48,15,3,6,1315,325,237,88,16,1,5,2285,A
2013,8,278,81,197,13,3,8,1801,276,241,35,20,2,7,1799,H
2013,8,402,323,79,20,1,3,1603,240,147,93,15,2,5,1997,H
2013,8,348,147,201,17,1,5,1541,292,265,27,20,4,4,2059,H
2013,8,446,339,107,29,4,3,1920,266,154,112,22,5,7,1680,H
2013,8,243,132,111,15,0,4,1146,464,282,182,26,0,0,2454,A
2013,8,339,139,200,23,2,4,2289,135,91,44,7,0,9,1311,A
2013,9,345,188,157,15,1,8,1700,465,302,163,28,4,4,2402,H
2013,9,470,229,241,25,3,3,1814,210,115,95,15,0,6,1786,A
2013,9,373,242,131,27,2,3,2185,289,211,78,12,4,5,1415,H
2013,9,350,314,36,20,1,5,1713,393,224,169,22,2,3,1887,H
2013,9,338,140,198,14,0,5,1828,407,366,41,23,2,2,1772,H
2013,9,363,203,160,21,2,5,1971,363,165,198,22,2,5,1629,A
2013,9,500,291,209,27,1,3,2403,410,341,69,25,2,4,1558,H
2013,9,560,350,210,29,2,7,2274,542,414,128,21,0,6,1326,A
2013,9,415,217,198,26,3,2,1812,350,145,205,24,0,6,2197,H
2013,9,315,242,73,19,1,7,1850,278,223,55,18,2,7,1750,H
2013,9,610,413,197,33,1,2,1728,479,371,108,24,3,3,1872,H
2013,9,483,340,143,22,0,4,2172,314,245,69,17,0,5,1428,A
2013,9,312,113,199,17,1,6,1611,442,271,171,25,0,6,1989,A
2013,10,307,216,91,22,1,1,1439,433,242,191,27,0,3,2161,H
2013,10,226,162,64,16,1,5,1470,490,279,211,25,0,2,2130,A
2013,10,189,104,85,18,3,8,1895,364,244,120,21,3,6,2278,H
2013,10,338,300,38,19,1,5,1895,364,219,145,21,1,4,1705,A
2013,10,396,297,99,23,2,2,2064,415,211,204,19,1,2,1536,A
2013,10,406,388,18,21,5,6,1762,372,232,140,12,1,5,1838,A
2013,10,251,118,133,19,3,4,1922,213,106,107,12,2,6,1678,H
2013,10,300,164,136,19,1,5,2116,227,132,95,16,1,9,1484,H
2013,10,362,279,83,19,4,5,1836,214,160,54,13,2,7,1764,A
2013,10,151,46,105,10,2,7,1677,250,139,111,15,2,7,1923,A
2013,10,332,235,97,19,3,5,1868,235,159,76,17,1,7,1732,H
2013,10,329,198,131,20,0,5,2283,397,313,84,22,1,5,1317,A
2013,10,625,383,242,40,1,1,2372,193,104,89,9,0,8,1228,H
2013,10,264,124,140,18,1,5,2088,213,211,2,16,1,5,1512,H
2013,11,340,218,122,20,1,3,1657,366,229,137,24,0,3,1943,A
2013,11,313,245,68,14,0,6,2022,267,133,134,12,4,6,1578,H
2013,11,319,215,104,18,0,6,1838,317,143,174,23,2,4,2141,H
2013,11,224,118,106,10,2,9,1656,330,228,102,15,4,7,1944,H
2013,11,394,304,90,14,2,9,1709,341,176,165,12,0,11,1891,A
2013,11,274,242,32,14,2,8,1447,416,402,14,19,0,8,2153,A
2013,11,343,239,104,21,1,4,1716,435,281,154,22,1,4,1884,H
2013,11,402,276,126,22,0,6,1578,427,236,191,23,2,6,2022,H
2013,11,398,358,40,24,0,5,1935,451,344,107,21,3,3,1665,H
2013,11,410,224,186,24,0,4,1994,420,268,152,24,3,2,1606,H
2013,11,427,323,104,24,1,6,1793,344,200,144,24,1,7,1807,H
2013,11,387,295,92,23,3,3,2079,196,115,81,12,1,7,1521,H
2013,11,323,230,93,16,0,5,1551,336,204,132,19,4,3,2049,H
2013,11,334,256,78,19,1,5,2114,394,339,55,16,3,4,1486,H
2013,11,300,197,103,20,0,2,1754,390,283,107,28,2,1,1846,H
2013,12,355,264,91,22,1,3,2026,374,271,103,19,0,4,1574,A
2013,12,312,245,67,15,1,6,2045,220,118,102,12,3,8,1555,H
2013,12,367,312,55,19,4,5,1581,302,217,85,19,0,7,2019,A
2013,12,390,286,104,25,5,4,2002,229,207,22,10,0,5,1598,A
2013,12,494,298,196,30,0,8,2067,447,215,232,28,1,6,2433,A
2013,12,218,141,77,11,1,7,1579,333,215,118,16,0,6,2021,A
2013,12,395,281,114,26,2,4,1743,491,387,104,24,0,5,1857,A
2013,12,332,280,52,13,1,6,1788,295,159,136,20,1,7,1812,A
2013,12,406,148,258,20,0,2,1431,424,344,80,30,3,3,2169,H
2013,12,410,290,120,27,0,2,2209,239,159,80,15,1,5,1391,H
2013,12,353,260,93,19,2,2,1452,426,312,114,22,0,5,2148,A
2013,12,356,154,202,22,1,5,1839,327,220,107,24,1,7,1761,A
2013,12,440,324,116,27,3,6,2046,412,132,280,28,4,8,2338,H
2013,12,190,90,100,10,1,7,1714,304,228,76,15,1,4,1886,A
2013,13,561,320,241,30,4,1,2426,126,102,24,7,3,6,1174,H
2013,13,352,208,144,23,1,5,1939,305,255,50,16,2,5,1661,H
2013,13,312,237,75,16,0,1,1796,329,257,72,22,0,4,1804,H
2013,13,426,263,163,20,2,3,2065,206,140,66,10,2,4,1535,H
2013,13,439,342,97,24,3,4,1765,314,202,112,22,1,7,1835,A
2013,13,264,160,104,18,1,5,1565,347,185,162,24,4,6,2035,H
2013,13,452,293,159,27,1,5,1916,535,403,132,25,2,3,1684,A
2013,13,496,250,246,28,1,6,2349,480,345,135,20,1,7,2048,H
2013,13,177,78,99,10,3,7,1268,453,328,125,25,1,3,2332,A
2013,13,307,202,105,23,0,8,1766,350,260,90,24,3,5,1834,H
2013,13,405,210,195,18,2,7,1491,423,272,151,26,1,7,2289,A
2013,13,338,255,83,20,1,4,1984,312,198,114,19,1,5,1616,H
2013,13,385,264,121,19,1,3,1574,453,365,88,28,1,3,2025,A
2013,13,334,243,91,19,3,4,1820,354,190,164,19,2,4,1780,A
2013,13,322,183,139,18,1,7,1895,287,206,81,16,1,6,1705,A
2013,13,429,302,127,23,0,3,2018,188,144,44,12,1,6,1582,H
2013,14,281,132,149,18,0,8,1478,406,323,83,23,2,5,2122,H
2013,14,325,228,97,23,3,6,1932,379,265,114,15,1,9,1668,H
2013,14,430,275,155,28,0,5,2265,389,326,63,21,0,7,1335,H
2013,14,484,397,87,30,2,5,1700,494,386,108,24,0,6,1900,H
2013,14,352,209,143,18,1,2,1766,383,233,150,19,1,3,1834,H
2013,14,373,304,69,24,0,4,1653,239,111,128,16,0,5,1947,H
2013,14,478,179,299,23,1,6,1887,228,148,80,11,3,6,1713,H
2013,14,293,220,73,13,1,4,1427,259,145,114,15,1,3,1277,A
2013,14,246,81,165,13,2,8,1910,214,147,67,14,5,7,1690,H
2013,14,257,192,65,13,2,8,1550,347,154,193,20,1,3,2050,A
2013,14,551,397,154,39,0,2,2360,254,158,96,15,2,4,1240,H
2013,14,369,262,107,25,1,4,2107,257,157,100,14,2,5,1493,H
2013,14,388,244,144,25,1,1,2216,333,241,92,18,3,3,1384,H
2013,14,318,155,163,19,1,4,1948,264,178,86,13,1,6,1652,H
2013,14,334,222,112,20,2,3,2012,285,202,83,18,2,4,1588,H
2013,14,490,341,149,33,0,0,2204,328,130,198,24,0,3,1396,H
2013,15,295,277,18,19,1,4,1271,337,160,177,24,0,3,2329,A
2013,15,243,189,54,19,2,6,2032,476,373,103,22,7,3,1568,H
2013,15,366,273,93,20,2,5,1512,472,261,211,24,3,3,2088,A
2013,15,331,179,152,19,1,6,1991,239,132,107,12,2,8,1609,H
2013,15,354,195,159,22,4,3,1645,366,168,198,25,2,4,1955,A
2013,15,378,289,89,20,1,4,1718,453,357,96,29,1,3,1882,H
2013,15,455,370,85,29,1,2,2186,475,396,79,25,1,4,1414,H
2013,15,181,156,25,12,5,8,1562,327,193,134,21,1,7,2038,A
2013,15,302,158,144,17,0,4,1668,432,371,61,30,3,2,1932,H
2013,15,183,144,39,13,2,7,1210,376,189,187,22,0,4,2390,A
2013,15,460,394,66,32,3,3,2024,360,215,145,24,0,4,1858,A
2013,15,392,261,131,21,0,2,1981,297,140,157,19,1,4,1619,H
2013,15,461,331,130,26,7,1,2047,384,306,78,19,1,4,1553,A
2013,15,466,332,134,27,2,2,1903,434,283,151,26,1,4,1679,A
2013,15,290,184,106,19,1,3,1896,279,222,57,19,1,4,1704,H
2013,15,349,230,119,19,3,5,1945,305,215,90,18,0,5,1655,A
2013,16,390,187,203,18,1,6,2191,103,89,14,6,2,10,1409,H
2013,16,222,141,81,10,1,8,1272,365,239,126,20,2,7,2328,H
2013,16,429,348,81,24,1,4,2372,209,94,115,10,4,5,1228,H
2013,16,240,153,87,14,2,8,1867,511,397,114,25,0,6,1733,A
2013,16,289,226,63,15,1,4,1461,346,164,182,22,1,3,2139,A
2013,16,287,132,155,18,4,5,1300,367,232,135,19,0,4,2300,A
2013,16,422,214,208,25,0,3,1952,283,168,115,19,2,3,1648,H
2013,16,514,225,289,28,1,2,1820,257,196,61,18,2,6,1780,H
2013,16,277,148,129,18,2,2,2046,170,111,59,14,2,4,1554,H
2013,16,297,197,100,17,1,3,2027,309,214,95,16,2,3,1573,A
2013,16,355,207,148,24,3,6,2265,279,238,41,15,2,6,1783,A
2013,16,192,89,103,10,2,9,1356,307,168,139,16,4,5,2244,A
2013,16,370,219,151,26,2,5,2000,343,192,151,21,2,5,1600,A
2013,16,344,196,148,24,3,1,2082,265,206,59,14,2,5,1518,H
2013,16,358,237,121,19,4,4,1682,300,158,142,21,0,7,1918,A
2013,16,379,180,199,20,0,3,1772,402,341,61,25,2,5,1828,H
2013,17,307,231,76,20,1,5,2066,283,149,134,16,2,6,1534,A
2013,17,345,224,121,17,2,4,1491,473,313,160,25,2,2,2109,A
2013,17,392,281,111,21,4,3,2037,222,175,47,17,3,6,1563,H
2013,17,417,358,59,21,3,3,1817,366,229,137,21,1,5,1783,A
2013,17,379,299,80,23,0,5,2020,350,308,42,19,2,5,1580,H
2013,17,296,204,92,18,3,5,1656,374,220,154,22,0,5,1944,A
2013,17,345,171,174,19,2,6,1643,245,182,63,14,0,7,1957,H
2013,17,382,115,267,24,1,3,1967,393,224,169,19,0,4,1633,H
2013,17,468,370,98,21,0,4,2052,290,215,75,18,1,5,1548,H
2013,17,278,156,122,14,3,8,1899,251,160,91,12,4,9,1701,H
2013,17,292,172,120,17,2,4,1817,293,214,79,15,2,5,1783,H
2013,17,311,160,151,17,1,6,1935,288,223,65,19,4,5,1665,H
2013,17,482,399,83,19,2,3,1940,375,292,83,19,0,6,1660,A
2013,17,255,191,64,17,1,5,1471,458,334,124,28,0,4,2129,A
2013,17,405,219,186,19,1,5,2228,332,189,143,22,0,5,2076,H
2013,17,269,158,111,20,0,6,2020,158,145,13,11,2,7,1580,H
2014,1,398,191,207,25,1,2,2000,255,175,80,19,1,4,1600,H
2014,1,568,445,123,28,1,3,1878,472,333,139,30,2,2,1825,H
2014,1,420,329,91,26,2,4,1770,380,301,79,16,0,4,1830,A
2014,1,427,341,86,29,3,4,2082,360,167,193,15,1,5,1832,A
2014,1,316,201,115,16,1,6,1746,372,241,131,20,2,6,1854,H
2014,1,245,178,67,15,3,5,1336,405,243,162,24,0,6,2264,A
2014,1,360,169,191,25,3,2,1819,315,226,89,20,2,6,1781,H
2014,1,402,190,212,20,2,5,2090,158,133,25,11,0,9,1510,H
2014,1,420,275,145,24,3,6,1846,306,242,64,18,1,8,1754,H
2014,1,490,363,127,24,1,6,1948,389,206,183,23,0,7,1652,H
2014,1,318,246,72,15,2,6,1903,346,160,186,18,0,5,1697,A
2014,1,382,255,127,26,4,2,1884,316,192,124,19,0,4,1716,A
2014,1,264,162,102,17,3,5,1488,334,221,113,19,0,6,2112,A
2014,1,361,259,102,24,0,5,1944,408,354,54,24,2,4,1656,H
2014,1,417,341,76,20,0,2,2164,197,144,53,16,2,5,1436,H
2014,1,403,294,109,22,2,5,1909,290,238,52,15,1,6,1691,H
2014,2,323,166,157,25,0,2,2108,301,202,99,17,3,4,1492,H
2014,2,315,202,113,13,0,4,1723,290,210,80,23,2,6,1877,H
2014,2,313,251,62,20,0,6,1759,323,253,70,21,3,5,1841,H
2014,2,472,302,170,21,0,4,1978,309,212,97,19,3,6,1622,H
2014,2,324,202,122,23,0,5,1690,397,223,174,26,2,5,1910,H
2014,2,217,163,54,17,4,5,1706,292,142,150,16,0,5,1894,A
2014,2,341,260,81,24,4,4,1949,266,142,124,21,0,4,1651,A
2014,2,314,232,82,13,2,5,1129,368,148,220,26,1,4,2471,A
2014,2,449,258,191,32,0,4,2341,148,123,25,8,1,8,1259,H
2014,2,378,276,102,26,0,3,2535,288,180,108,14,1,4,1065,H
2014,2,332,175,157,18,1,2,1675,339,220,119,20,1,2,1925,A
2014,2,325,237,88,19,0,3,1426,380,247,133,28,0,2,2174,H
2014,2,390,310,80,25,1,4,1774,312,166,146,19,1,5,1826,H
2014,2,364,263,101,22,4,3,1284,327,139,188,20,0,2,2316,A
2014,2,361,232,129,19,4,1,2032,216,170,46,19,0,6,1568,A
2014,2,341,172,169,25,2,4,2175,458,331,127,24,1,4,1425,A
2014,3,488,344,144,26,4,2,1959,217,153,64,10,5,7,1641,H
2014,3,292,205,87,18,0,5,1706,336,251,85,20,0,6,1894,A
2014,3,300,184,116,25,1,4,1724,326,177,149,22,2,4,1876,H
2014,3,375,284,91,19,0,4,1745,377,217,160,23,1,3,1855,A
2014,3,353,238,115,21,3,2,2293,223,147,76,14,1,5,1307,H
2014,3,344,239,105,18,3,5,1377,529,385,144,27,0,2,2223,A
2014,3,297,221,76,21,0,5,1895,241,174,67,14,1,5,1705,H
2014,3,396,288,108,27,0,4,2013,247,188,59,13,0,4,1587,H
2014,3,419,226,193,26,1,4,1954,411,292,119,20,3,5,1646,H
2014,3,379,325,54,22,1,4,1512,511,427,84,27,1,3,2088,H
2014,3,448,327,121,26,3,1,1970,340,217,123,19,2,2,1630,A
2014,3,338,254,84,24,1,1,1660,318,236,82,20,0,4,1940,H
2014,3,332,191,141,18,0,7,1578,342,168,174,23,2,5,2022,A
2014,3,384,255,129,26,1,6,2284,332,296,36,20,2,8,1662,H
2014,3,349,307,42,20,2,4,1521,454,190,264,24,0,3,2079,A
2014,3,414,300,114,21,3,3,1912,257,197,60,17,1,5,1688,A
2014,4,323,243,80,17,6,4,1348,449,295,154,31,1,5,2252,A
2014,4,454,327,127,25,0,1,1824,315,248,67,20,1,4,1776,H
2014,4,496,261,235,33,2,0,2182,358,302,56,21,0,0,1418,A
2014,4,301,264,37,19,3,6,1856,316,220,96,17,2,9,1744,H
2014,4,498,393,105,31,1,4,2541,261,176,85,16,3,6,1059,H
2014,4,558,317,241,26,0,2,1972,411,288,123,23,2,5,1628,H
2014,4,336,204,132,17,2,6,1507,360,272,88,17,0,6,2093,A
2014,4,317,264,53,17,4,6,1746,435,278,157,24,3,2,1854,A
2014,4,390,305,85,27,1,4,2055,350,287,63,21,1,3,1545,A
2014,4,407,365,42,19,0,3,1766,319,234,85,21,3,2,1834,H
2014,4,407,189,218,20,1,6,2537,213,191,22,11,4,6,1063,H
2014,4,445,255,190,24,0,4,2085,438,334,104,20,3,2,1515,H
2014,4,443,236,207,26,0,4,2187,290,215,75,13,3,6,1413,H
2014,5,320,164,156,15,1,6,1671,299,188,111,20,3,7,1929,H
2014,5,321,231,90,22,3,5,1611,347,262,85,17,4,4,1979,H
2014,5,456,316,140,24,3,4,2167,330,154,176,15,1,7,1868,H
2014,5,263,194,69,13,2,7,1661,343,294,49,19,1,8,1939,A
2014,5,422,305,117,26,4,3,2323,287,197,90,15,3,5,1277,H
2014,5,243,187,56,12,2,5,1483,372,261,111,20,1,5,2117,A
2014,5,511,371,140,34,3,2,2312,314,248,66,20,1,4,1624,H
2014,5,317,193,124,22,2,3,1901,397,307,90,20,1,5,1699,H
2014,5,352,207,145,22,3,4,1621,466,341,125,29,3,5,1979,H
2014,5,410,261,149,22,0,5,1843,460,285,175,27,1,3,1757,A
2014,5,568,476,92,24,2,4,2117,215,178,37,9,0,11,1483,H
2014,5,439,277,162,21,1,5,2334,151,60,91,11,2,8,1266,H
2014,5,357,186,171,22,0,2,2164,265,175,90,14,1,4,1436,H
2014,5,505,285,220,30,0,3,2336,320,241,79,17,3,4,1264,H
2014,5,307,275,32,14,0,8,1504,403,178,225,20,0,6,2096,A
2014,6,332,196,136,18,2,4,1391,456,363,93,27,2,4,2209,A
2014,6,287,245,42,12,1,5,1425,478,368,110,23,0,5,2175,A
2014,6,336,268,68,19,3,5,1777,396,346,50,22,0,4,1823,A
2014,6,513,320,193,29,2,1,2130,431,284,147,29,1,1,2370,A
2014,6,368,210,158,19,1,6,1615,359,221,138,22,1,7,1985,H
2014,6,352,240,112,19,3,3,1368,369,248,121,27,0,5,2232,A
2014,6,212,143,69,15,3,7,1659,255,155,100,18,0,7,1941,A
2014,6,204,173,31,15,2,7,1586,359,221,138,21,0,8,2014,A
2014,6,364,277,87,22,1,5,1666,475,306,169,23,1,2,1934,A
2014,6,290,220,70,14,0,5,1733,379,297,82,27,2,6,1867,H
2014,6,397,283,114,18,1,4,1378,423,307,116,24,0,3,2222,A
2014,6,317,243,74,19,0,7,2059,407,335,72,21,4,5,1541,H
2014,6,206,126,80,9,1,4,1341,401,239,162,23,2,3,2259,A
2014,6,448,245,203,24,2,6,1946,253,168,85,12,1,10,1654,H
2014,6,309,216,93,19,1,8,1882,432,343,89,17,1,5,1718,A
2014,7,323,260,63,16,0,5,1146,423,205,218,28,0,3,2454,H
2014,7,371,248,123,23,3,4,1993,254,186,68,16,1,5,1607,H
2014,7,373,255,118,22,4,5,1657,276,118,158,16,2,6,1943,H
2014,7,224,172,52,14,3,3,1359,393,256,137,24,0,2,2241,A
2014,7,344,285,59,21,2,5,1938,408,335,73,25,2,4,1662,H
2014,7,363,241,122,22,0,5,1789,331,223,108,23,1,7,1811,H
2014,7,506,335,171,27,2,6,2383,135,103,32,8,0,11,1217,H
2014,7,338,151,187,20,3,8,1893,266,197,69,13,3,7,1707,H
2014,7,272,170,102,18,0,3,1656,463,292,171,25,0,4,1944,H
2014,7,351,251,100,16,2,3,1744,236,160,76,14,2,5,1856,H
2014,7,251,182,69,19,1,5,1260,365,211,154,22,0,4,2340,A
2014,7,423,267,156,20,1,4,2029,352,248,104,20,2,5,1571,H
2014,7,220,164,56,13,0,6,1383,365,242,123,25,1,4,2217,A
2014,7,419,304,115,23,0,4,1679,310,248,62,22,1,5,1921,H
2014,7,328,252,76,18,1,4,1926,393,261,132,20,3,3,1674,H
2014,8,425,286,139,27,0,4,1846,306,245,61,22,2,4,1754,H
2014,8,291,213,78,22,1,4,1745,385,325,60,22,1,3,1855,A
2014,8,266,152,114,17,2,2,1860,310,191,119,19,2,3,1740,A
2014,8,350,239,111,19,2,3,1844,294,187,107,18,2,1,1756,H
2014,8,377,201,176,19,3,4,1943,326,178,148,17,1,5,1657,A
2014,8,361,218,143,23,1,4,2138,200,116,84,13,1,6,1462,H
2014,8,487,365,122,32,0,1,1963,384,231,153,27,2,4,1637,H
2014,8,312,137,175,22,6,5,1937,280,213,67,12,0,6,1663,A
2014,8,225,159,66,15,2,7,1783,332,235,97,22,0,8,1834,A
2014,8,326,290,36,13,2,6,1478,405,193,212,24,0,6,2122,A
2014,8,400,329,71,17,1,8,1730,521,411,110,27,3,6,1870,H
2014,8,306,267,39,15,0,7,1508,387,316,71,19,3,7,2092,H
2014,8,639,522,117,34,2,3,2383,448,385,63,26,2,3,1217,H
2014,8,495,302,193,28,1,0,1899,491,402,89,23,3,0,1701,H
2014,8,390,224,166,20,2,4,1707,409,286,123,19,1,5,2292,A
2014,9,231,122,109,15,2,6,1482,375,270,105,27,2,4,2093,A
2014,9,423,232,191,23,2,5,1964,365,233,132,19,1,7,1636,H
2014,9,330,280,50,19,2,5,1768,365,252,113,20,2,4,1832,H
2014,9,266,174,92,18,2,4,1712,339,237,102,22,1,5,1888,A
2014,9,300,182,118,15,1,6,1667,483,293,190,30,4,3,1933,A
2014,9,309,196,113,23,0,4,1705,364,225,139,22,0,3,1895,H
2014,9,441,309,132,28,0,2,2167,178,128,50,10,4,5,1433,H
2014,9,352,252,100,24,0,6,1826,347,225,122,21,1,3,1774,H
2014,9,263,183,80,20,2,7,1946,193,102,91,13,2,6,1654,A
2014,9,398,332,66,29,1,5,1767,472,429,43,26,2,3,1833,H
2014,9,326,177,149,21,0,6,2106,226,189,37,17,3,6,1494,H
2014,9,376,321,55,22,1,6,1886,332,269,63,22,2,6,1714,H
2014,9,438,349,89,22,1,8,1617,443,345,98,22,0,6,1983,A
2014,10,165,79,86,11,4,8,1451,368,198,170,21,1,7,2149,A
2014,10,312,161,151,18,0,7,1847,210,143,67,14,2,8,1753,H
2014,10,364,253,111,21,3,6,1842,278,151,127,16,1,8,1758,A
2014,10,351,288,63,19,1,3,1894,236,186,50,20,2,4,1706,H
2014,10,333,262,71,20,3,6,1708,399,248,151,16,1,5,1892,A
2014,10,423,287,136,23,3,6,2160,330,186,144,21,1,7,2026,A
2014,10,275,125,150,15,0,5,1832,362,326,36,22,4,2,1767,H
2014,10,373,281,92,23,3,3,1812,322,212,110,19,0,3,1788,A
2014,10,222,192,30,10,3,9,1658,471,353,118,25,2,5,1942,A
2014,10,335,307,28,21,1,6,2000,244,174,70,16,3,7,1600,H
2014,10,510,160,350,27,3,1,1992,324,270,54,20,2,5,1608,H
2014,10,451,319,132,21,1,3,1781,311,256,55,21,3,4,1819,H
2014,10,365,328,37,17,0,7,1315,317,215,102,21,5,7,2285,H
2014,11,330,205,125,24,2,3,1942,237,183,54,13,0,2,1658,H
2014,11,391,285,106,22,2,6,1682,346,260,86,22,1,7,1918,A
2014,11,468,330,138,24,2,2,2318,243,147,96,10,1,4,1282,H
2014,11,375,317,58,24,2,6,1567,424,211,213,29,1,5,2033,A
2014,11,475,365,110,25,0,2,1962,429,320,109,22,4,4,1638,H
2014,11,298,108,190,20,2,2,1443,372,168,204,25,0,2,2157,H
2014,11,330,255,75,24,1,3,1846,405,219,186,22,0,2,1754,A
2014,11,330,265,65,17,5,3,1501,333,185,148,20,2,4,2099,A
2014,11,337,206,131,16,0,6,2150,397,369,28,21,2,5,1450,H
2014,11,322,167,155,20,3,4,2051,329,281,48,12,1,4,1549,A
2014,11,300,180,120,18,0,9,2086,233,162,71,9,1,9,1514,H
2014,11,352,306,46,18,2,5,1843,262,164,98,11,1,6,1757,H
2014,11,322,303,19,17,1,3,1539,501,257,244,33,2,1,2061,A
2014,11,312,263,49,14,1,4,1211,386,180,206,29,1,2,2389,A
2014,12,351,172,179,18,1,6,1805,312,216,96,16,0,7,1795,H
2014,12,315,252,63,21,2,4,1763,475,313,162,29,3,1,1837,A
2014,12,336,220,116,21,0,4,1854,218,126,92,11,1,8,1746,H
2014,12,204,112,92,12,1,9,1790,367,301,66,17,4,6,1810,H
2014,12,248,184,64,18,1,5,1250,372,233,139,24,1,4,2350,A
2014,12,389,214,175,24,3,3,2045,194,114,80,11,2,7,1555,H
2014,12,308,196,112,20,1,4,1695,362,207,155,24,0,4,1905,A
2014,12,439,349,90,29,1,5,1789,335,244,91,21,1,5,1811,H
2014,12,462,298,164,26,2,3,1992,351,299,52,16,3,6,1608,H
2014,12,410,282,128,19,3,4,1869,313,210,103,16,3,4,1731,H
