@RELATION nflpredictor

@ATTRIBUTE homeTotalYdsLast3 real
@ATTRIBUTE homeTotalYdsSeason real
@ATTRIBUTE homePassYdsLast3 real
@ATTRIBUTE homePassYdsSeason real
@ATTRIBUTE homeRushYdsLast3 real
@ATTRIBUTE homeRushYdsSeason real
@ATTRIBUTE homeFirstDownsLast3 real
@ATTRIBUTE homeFirstDownsSeaon real
@ATTRIBUTE homeTurnoversLast3 real
@ATTRIBUTE homeTurnoversSeason real
@ATTRIBUTE homePuntsLast3 real
@ATTRIBUTE homePuntsSeason real
@ATTRIBUTE awayTotalYdsLast3 real
@ATTRIBUTE awayTotalYdsSeason real
@ATTRIBUTE awayPassYdsLast3 real
@ATTRIBUTE awayPassYdsSeason real
@ATTRIBUTE awayRushYdsLast3 real
@ATTRIBUTE awayRushYdsSeason real
@ATTRIBUTE awayFirstDownsLast3 real
@ATTRIBUTE awayFirstDownsSeason real
@ATTRIBUTE awayTurnoversLast3 real
@ATTRIBUTE awayTurnoversSeason real
@ATTRIBUTE awayPuntsLast3 real
@ATTRIBUTE awayPuntsSeason real
@ATTRIBUTE winner {H,A}

@Data
308.666666667, 328.5, 195.0, 165.0, 113.666666667, 163.5, 18.0, 17.8, 3.0, 2.3, 4.66666666667, 5.0, 378.0, 336.4, 195.0, 177.3, 183.0, 159.1, 20.6666666667, 18.6, 1.33333333333, 2.5, 4.0, 4.3, H
378.0, 336.4, 195.0, 177.3, 183.0, 159.1, 20.6666666667, 18.6, 1.33333333333, 2.5, 4.0, 4.3, 308.666666667, 328.5, 195.0, 165.0, 113.666666667, 163.5, 18.0, 17.8, 3.0, 2.3, 4.66666666667, 5.0, A
378.666666667, 354.7, 287.0, 246.4, 91.6666666667, 108.3, 20.3333333333, 18.0, 2.0, 1.5, 4.0, 4.8, 341.333333333, 309.6, 212.0, 205.4, 129.333333333, 104.2, 17.6666666667, 16.8, 0.666666666667, 1.7, 4.0, 4.8, H
341.333333333, 309.6, 212.0, 205.4, 129.333333333, 104.2, 17.6666666667, 16.8, 0.666666666667, 1.7, 4.0, 4.8, 378.666666667, 354.7, 287.0, 246.4, 91.6666666667, 108.3, 20.3333333333, 18.0, 2.0, 1.5, 4.0, 4.8, A
370.0, 304.9, 232.0, 185.6, 138.0, 119.3, 20.0, 17.2, 1.0, 1.8, 4.33333333333, 5.1, 360.333333333, 325.0, 286.0, 240.6, 74.3333333333, 84.4, 21.3333333333, 19.6, 2.0, 1.8, 5.66666666667, 5.3, A
360.333333333, 325.0, 286.0, 240.6, 74.3333333333, 84.4, 21.3333333333, 19.6, 2.0, 1.8, 5.66666666667, 5.3, 370.0, 304.9, 232.0, 185.6, 138.0, 119.3, 20.0, 17.2, 1.0, 1.8, 4.33333333333, 5.1, H
345.666666667, 333.2, 163.0, 164.8, 182.666666667, 168.4, 18.6666666667, 17.0, 0.666666666667, 2.0, 4.0, 4.8, 448.0, 364.1, 285.666666667, 270.0, 162.333333333, 94.1, 24.3333333333, 21.1, 1.0, 2.1, 5.33333333333, 5.6, H
448.0, 364.1, 285.666666667, 270.0, 162.333333333, 94.1, 24.3333333333, 21.1, 1.0, 2.1, 5.33333333333, 5.6, 345.666666667, 333.2, 163.0, 164.8, 182.666666667, 168.4, 18.6666666667, 17.0, 0.666666666667, 2.0, 4.0, 4.8, A
301.666666667, 336.2, 183.0, 248.3, 118.666666667, 87.9, 20.3333333333, 19.3, 0.666666666667, 1.1, 4.0, 3.7, 300.333333333, 266.2, 220.333333333, 171.3, 80.0, 94.9, 13.6666666667, 14.9, 1.33333333333, 1.1, 6.33333333333, 6.6, H
300.333333333, 266.2, 220.333333333, 171.3, 80.0, 94.9, 13.6666666667, 14.9, 1.33333333333, 1.1, 6.33333333333, 6.6, 301.666666667, 336.2, 183.0, 248.3, 118.666666667, 87.9, 20.3333333333, 19.3, 0.666666666667, 1.1, 4.0, 3.7, A
286.0, 278.5, 190.333333333, 179.5, 95.6666666667, 99.0, 16.0, 14.9, 2.0, 1.5, 4.33333333333, 6.1, 361.0, 354.4, 223.0, 218.2, 138.0, 136.2, 19.3333333333, 19.4, 1.33333333333, 1.6, 4.33333333333, 4.7, H
361.0, 354.4, 223.0, 218.2, 138.0, 136.2, 19.3333333333, 19.4, 1.33333333333, 1.6, 4.33333333333, 4.7, 286.0, 278.5, 190.333333333, 179.5, 95.6666666667, 99.0, 16.0, 14.9, 2.0, 1.5, 4.33333333333, 6.1, A
281.0, 349.4, 185.333333333, 233.3, 95.6666666667, 116.1, 16.6666666667, 20.4, 1.33333333333, 1.1, 4.66666666667, 4.5, 372.0, 379.7, 249.666666667, 268.2, 122.333333333, 111.5, 21.3333333333, 21.3, 2.0, 2.0, 5.33333333333, 4.2, H
372.0, 379.7, 249.666666667, 268.2, 122.333333333, 111.5, 21.3333333333, 21.3, 2.0, 2.0, 5.33333333333, 4.2, 281.0, 349.4, 185.333333333, 233.3, 95.6666666667, 116.1, 16.6666666667, 20.4, 1.33333333333, 1.1, 4.66666666667, 4.5, A
401.333333333, 420.5, 244.666666667, 265.3, 156.666666667, 155.2, 19.3333333333, 22.1, 1.66666666667, 1.9, 3.33333333333, 3.4, 439.666666667, 416.1, 328.666666667, 302.3, 111.0, 113.8, 24.3333333333, 24.0, 1.33333333333, 1.0, 4.33333333333, 3.7, H
439.666666667, 416.1, 328.666666667, 302.3, 111.0, 113.8, 24.3333333333, 24.0, 1.33333333333, 1.0, 4.33333333333, 3.7, 401.333333333, 420.5, 244.666666667, 265.3, 156.666666667, 155.2, 19.3333333333, 22.1, 1.66666666667, 1.9, 3.33333333333, 3.4, A
325.0, 281.181818182, 234.666666667, 176.545454545, 90.3333333333, 104.636363636, 16.0, 14.9090909091, 2.0, 1.90909090909, 4.0, 5.63636363636, 277.0, 324.363636364, 159.333333333, 163.090909091, 117.666666667, 161.272727273, 15.6666666667, 17.6363636364, 3.66666666667, 2.36363636364, 4.0, 5.0, A
277.0, 324.363636364, 159.333333333, 163.090909091, 117.666666667, 161.272727273, 15.6666666667, 17.6363636364, 3.66666666667, 2.36363636364, 4.0, 5.0, 325.0, 281.181818182, 234.666666667, 176.545454545, 90.3333333333, 104.636363636, 16.0, 14.9090909091, 2.0, 1.90909090909, 4.0, 5.63636363636, H
349.666666667, 339.454545455, 236.0, 221.272727273, 113.666666667, 118.181818182, 23.3333333333, 20.8181818182, 1.33333333333, 1.63636363636, 3.0, 3.72727272727, 406.666666667, 357.090909091, 303.666666667, 247.454545455, 103.0, 109.636363636, 20.3333333333, 17.9090909091, 1.66666666667, 1.45454545455, 4.66666666667, 4.81818181818, A
406.666666667, 357.090909091, 303.666666667, 247.454545455, 103.0, 109.636363636, 20.3333333333, 17.9090909091, 1.66666666667, 1.45454545455, 4.66666666667, 4.81818181818, 349.666666667, 339.454545455, 236.0, 221.272727273, 113.666666667, 118.181818182, 23.3333333333, 20.8181818182, 1.33333333333, 1.63636363636, 3.0, 3.72727272727, H
314.0, 322.090909091, 166.666666667, 170.636363636, 147.333333333, 151.454545455, 17.3333333333, 17.9090909091, 1.66666666667, 2.63636363636, 4.66666666667, 4.36363636364, 279.666666667, 274.909090909, 175.0, 176.636363636, 104.666666667, 98.2727272727, 14.3333333333, 15.0909090909, 2.33333333333, 1.90909090909, 5.33333333333, 5.72727272727, H
279.666666667, 274.909090909, 175.0, 176.636363636, 104.666666667, 98.2727272727, 14.3333333333, 15.0909090909, 2.33333333333, 1.90909090909, 5.33333333333, 5.72727272727, 314.0, 322.090909091, 166.666666667, 170.636363636, 147.333333333, 151.454545455, 17.3333333333, 17.9090909091, 1.66666666667, 2.63636363636, 4.66666666667, 4.36363636364, A
267.666666667, 314.727272727, 197.0, 229.727272727, 70.6666666667, 85.0, 13.6666666667, 16.3636363636, 3.0, 2.18181818182, 5.0, 4.45454545455, 370.666666667, 310.272727273, 245.0, 191.545454545, 125.666666667, 118.727272727, 20.6666666667, 17.7272727273, 1.33333333333, 1.81818181818, 4.33333333333, 5.09090909091, H
370.666666667, 310.272727273, 245.0, 191.545454545, 125.666666667, 118.727272727, 20.6666666667, 17.7272727273, 1.33333333333, 1.81818181818, 4.33333333333, 5.09090909091, 267.666666667, 314.727272727, 197.0, 229.727272727, 70.6666666667, 85.0, 13.6666666667, 16.3636363636, 3.0, 2.18181818182, 5.0, 4.45454545455, A
290.666666667, 332.909090909, 141.333333333, 197.636363636, 149.333333333, 135.272727273, 19.3333333333, 19.9090909091, 1.33333333333, 1.45454545455, 4.66666666667, 5.09090909091, 347.333333333, 308.181818182, 273.0, 212.0, 74.3333333333, 96.1818181818, 20.3333333333, 18.6363636364, 2.66666666667, 2.36363636364, 4.33333333333, 4.54545454545, H
347.333333333, 308.181818182, 273.0, 212.0, 74.3333333333, 96.1818181818, 20.3333333333, 18.6363636364, 2.66666666667, 2.36363636364, 4.33333333333, 4.54545454545, 290.666666667, 332.909090909, 141.333333333, 197.636363636, 149.333333333, 135.272727273, 19.3333333333, 19.9090909091, 1.33333333333, 1.45454545455, 4.66666666667, 5.09090909091, A
374.666666667, 393.363636364, 281.0, 305.727272727, 93.6666666667, 87.6363636364, 24.3333333333, 22.5454545455, 2.33333333333, 1.36363636364, 4.0, 3.72727272727, 418.0, 351.272727273, 231.666666667, 183.363636364, 186.333333333, 167.909090909, 20.6666666667, 17.2727272727, 1.0, 1.90909090909, 3.66666666667, 4.72727272727, H
418.0, 351.272727273, 231.666666667, 183.363636364, 186.333333333, 167.909090909, 20.6666666667, 17.2727272727, 1.0, 1.90909090909, 3.66666666667, 4.72727272727, 374.666666667, 393.363636364, 281.0, 305.727272727, 93.6666666667, 87.6363636364, 24.3333333333, 22.5454545455, 2.33333333333, 1.36363636364, 4.0, 3.72727272727, A
338.0, 354.636363636, 225.666666667, 222.090909091, 112.333333333, 132.545454545, 18.3333333333, 19.2727272727, 1.66666666667, 1.63636363636, 4.33333333333, 4.63636363636, 372.666666667, 373.636363636, 286.0, 282.727272727, 86.6666666667, 90.9090909091, 22.0, 20.5454545455, 2.0, 1.72727272727, 3.66666666667, 4.54545454545, H
372.666666667, 373.636363636, 286.0, 282.727272727, 86.6666666667, 90.9090909091, 22.0, 20.5454545455, 2.0, 1.72727272727, 3.66666666667, 4.54545454545, 338.0, 354.636363636, 225.666666667, 222.090909091, 112.333333333, 132.545454545, 18.3333333333, 19.2727272727, 1.66666666667, 1.63636363636, 4.33333333333, 4.63636363636, A
294.666666667, 267.818181818, 196.666666667, 171.181818182, 98.0, 96.6363636364, 14.3333333333, 15.0, 2.66666666667, 1.36363636364, 5.33333333333, 6.36363636364, 316.333333333, 327.545454545, 192.0, 212.818181818, 124.333333333, 114.727272727, 17.0, 18.1818181818, 2.0, 1.36363636364, 3.33333333333, 4.72727272727, A
316.333333333, 327.545454545, 192.0, 212.818181818, 124.333333333, 114.727272727, 17.0, 18.1818181818, 2.0, 1.36363636364, 3.33333333333, 4.72727272727, 294.666666667, 267.818181818, 196.666666667, 171.181818182, 98.0, 96.6363636364, 14.3333333333, 15.0, 2.66666666667, 1.36363636364, 5.33333333333, 6.36363636364, H
346.333333333, 372.272727273, 230.666666667, 257.0, 115.666666667, 115.272727273, 19.6666666667, 20.8181818182, 1.66666666667, 1.90909090909, 6.33333333333, 4.54545454545, 284.0, 234.363636364, 151.333333333, 130.090909091, 132.666666667, 104.272727273, 13.6666666667, 12.6363636364, 2.0, 2.27272727273, 8.0, 6.36363636364, A
284.0, 234.363636364, 151.333333333, 130.090909091, 132.666666667, 104.272727273, 13.6666666667, 12.6363636364, 2.0, 2.27272727273, 8.0, 6.36363636364, 346.333333333, 372.272727273, 230.666666667, 257.0, 115.666666667, 115.272727273, 19.6666666667, 20.8181818182, 1.66666666667, 1.90909090909, 6.33333333333, 4.54545454545, H
338.333333333, 309.0, 227.0, 206.818181818, 111.333333333, 102.181818182, 17.0, 16.6363636364, 1.0, 1.72727272727, 4.66666666667, 4.81818181818, 423.333333333, 425.909090909, 257.0, 274.545454545, 166.333333333, 151.363636364, 19.3333333333, 21.7272727273, 1.33333333333, 1.81818181818, 3.33333333333, 3.36363636364, A
423.333333333, 425.909090909, 257.0, 274.545454545, 166.333333333, 151.363636364, 19.3333333333, 21.7272727273, 1.33333333333, 1.81818181818, 3.33333333333, 3.36363636364, 338.333333333, 309.0, 227.0, 206.818181818, 111.333333333, 102.181818182, 17.0, 16.6363636364, 1.0, 1.72727272727, 4.66666666667, 4.81818181818, H
256.0, 230.636363636, 164.333333333, 133.181818182, 91.6666666667, 97.4545454545, 14.6666666667, 13.3636363636, 0.666666666667, 2.27272727273, 7.66666666667, 6.54545454545, 368.333333333, 344.363636364, 229.666666667, 255.909090909, 138.666666667, 88.4545454545, 23.0, 19.9090909091, 0.333333333333, 1.09090909091, 3.33333333333, 3.63636363636, A
368.333333333, 344.363636364, 229.666666667, 255.909090909, 138.666666667, 88.4545454545, 23.0, 19.9090909091, 0.333333333333, 1.09090909091, 3.33333333333, 3.63636363636, 256.0, 230.636363636, 164.333333333, 133.181818182, 91.6666666667, 97.4545454545, 14.6666666667, 13.3636363636, 0.666666666667, 2.27272727273, 7.66666666667, 6.54545454545, H
399.333333333, 357.545454545, 272.666666667, 265.181818182, 126.666666667, 92.3636363636, 20.3333333333, 20.5454545455, 0.666666666667, 1.90909090909, 6.0, 5.63636363636, 486.666666667, 390.0, 329.666666667, 260.818181818, 157.0, 129.181818182, 26.0, 21.4545454545, 1.0, 1.0, 3.66666666667, 4.36363636364, H
486.666666667, 390.0, 329.666666667, 260.818181818, 157.0, 129.181818182, 26.0, 21.4545454545, 1.0, 1.0, 3.66666666667, 4.36363636364, 399.333333333, 357.545454545, 272.666666667, 265.181818182, 126.666666667, 92.3636363636, 20.3333333333, 20.5454545455, 0.666666666667, 1.90909090909, 6.0, 5.63636363636, A
342.333333333, 374.727272727, 255.333333333, 247.909090909, 87.0, 126.818181818, 20.0, 20.4545454545, 1.66666666667, 1.72727272727, 4.33333333333, 4.0, 359.0, 392.090909091, 222.666666667, 254.090909091, 136.333333333, 138.0, 17.3333333333, 19.9090909091, 1.66666666667, 1.45454545455, 6.0, 4.81818181818, H
359.0, 392.090909091, 222.666666667, 254.090909091, 136.333333333, 138.0, 17.3333333333, 19.9090909091, 1.66666666667, 1.45454545455, 6.0, 4.81818181818, 342.333333333, 374.727272727, 255.333333333, 247.909090909, 87.0, 126.818181818, 20.0, 20.4545454545, 1.66666666667, 1.72727272727, 4.33333333333, 4.0, A
316.333333333, 319.545454545, 203.666666667, 227.363636364, 112.666666667, 92.1818181818, 18.0, 19.1818181818, 1.66666666667, 1.72727272727, 6.33333333333, 5.27272727273, 261.333333333, 279.0, 184.333333333, 184.272727273, 77.0, 94.7272727273, 12.6666666667, 14.9090909091, 0.666666666667, 1.36363636364, 5.0, 6.0, H
261.333333333, 279.0, 184.333333333, 184.272727273, 77.0, 94.7272727273, 12.6666666667, 14.9090909091, 0.666666666667, 1.36363636364, 5.0, 6.0, 316.333333333, 319.545454545, 203.666666667, 227.363636364, 112.666666667, 92.1818181818, 18.0, 19.1818181818, 1.66666666667, 1.72727272727, 6.33333333333, 5.27272727273, A
341.666666667, 317.909090909, 171.666666667, 161.818181818, 170.0, 156.090909091, 21.0, 20.0909090909, 2.0, 1.54545454545, 5.66666666667, 4.90909090909, 417.666666667, 411.545454545, 302.333333333, 297.0, 115.333333333, 114.545454545, 24.6666666667, 23.9090909091, 2.0, 1.18181818182, 4.33333333333, 3.63636363636, H
417.666666667, 411.545454545, 302.333333333, 297.0, 115.333333333, 114.545454545, 24.6666666667, 23.9090909091, 2.0, 1.18181818182, 4.33333333333, 3.63636363636, 341.666666667, 317.909090909, 171.666666667, 161.818181818, 170.0, 156.090909091, 21.0, 20.0909090909, 2.0, 1.54545454545, 5.66666666667, 4.90909090909, A
396.333333333, 382.0, 282.0, 262.818181818, 114.333333333, 119.181818182, 22.0, 21.0909090909, 0.666666666667, 0.909090909091, 5.0, 4.45454545455, 340.333333333, 353.363636364, 219.0, 235.818181818, 121.333333333, 117.545454545, 18.3333333333, 20.4545454545, 1.33333333333, 1.18181818182, 5.0, 4.63636363636, H
340.333333333, 353.363636364, 219.0, 235.818181818, 121.333333333, 117.545454545, 18.3333333333, 20.4545454545, 1.33333333333, 1.18181818182, 5.0, 4.63636363636, 396.333333333, 382.0, 282.0, 262.818181818, 114.333333333, 119.181818182, 22.0, 21.0909090909, 0.666666666667, 0.909090909091, 5.0, 4.45454545455, A
326.666666667, 242.416666667, 225.333333333, 143.5, 101.333333333, 98.9166666667, 19.0, 14.25, 0.333333333333, 2.16666666667, 5.66666666667, 6.25, 404.666666667, 374.666666667, 271.666666667, 258.0, 133.0, 116.666666667, 20.6666666667, 20.6666666667, 1.66666666667, 1.83333333333, 5.66666666667, 4.41666666667, H
404.666666667, 374.666666667, 271.666666667, 258.0, 133.0, 116.666666667, 20.6666666667, 20.6666666667, 1.66666666667, 1.83333333333, 5.66666666667, 4.41666666667, 326.666666667, 242.416666667, 225.333333333, 143.5, 101.333333333, 98.9166666667, 19.0, 14.25, 0.333333333333, 2.16666666667, 5.66666666667, 6.25, A
314.666666667, 335.75, 239.333333333, 222.333333333, 75.3333333333, 113.416666667, 23.3333333333, 20.9166666667, 1.66666666667, 1.75, 4.33333333333, 3.91666666667, 437.666666667, 429.0, 320.666666667, 285.666666667, 117.0, 143.333333333, 21.3333333333, 22.0, 0.666666666667, 1.75, 3.33333333333, 3.33333333333, A
437.666666667, 429.0, 320.666666667, 285.666666667, 117.0, 143.333333333, 21.3333333333, 22.0, 0.666666666667, 1.75, 3.33333333333, 3.33333333333, 314.666666667, 335.75, 239.333333333, 222.333333333, 75.3333333333, 113.416666667, 23.3333333333, 20.9166666667, 1.66666666667, 1.75, 4.33333333333, 3.91666666667, H
310.666666667, 339.333333333, 212.0, 226.083333333, 98.6666666667, 113.25, 19.3333333333, 20.1666666667, 2.66666666667, 1.41666666667, 4.33333333333, 4.66666666667, 330.0, 302.916666667, 260.0, 208.083333333, 70.0, 94.8333333333, 18.6666666667, 18.25, 3.0, 2.33333333333, 4.0, 4.66666666667, H
330.0, 302.916666667, 260.0, 208.083333333, 70.0, 94.8333333333, 18.6666666667, 18.25, 3.0, 2.33333333333, 4.0, 4.66666666667, 310.666666667, 339.333333333, 212.0, 226.083333333, 98.6666666667, 113.25, 19.3333333333, 20.1666666667, 2.66666666667, 1.41666666667, 4.33333333333, 4.66666666667, A
233.666666667, 309.166666667, 137.333333333, 221.25, 96.3333333333, 87.9166666667, 12.0, 16.1666666667, 1.66666666667, 2.08333333333, 6.0, 4.66666666667, 418.666666667, 379.333333333, 308.0, 262.25, 110.666666667, 117.083333333, 23.6666666667, 21.4166666667, 1.66666666667, 1.08333333333, 3.66666666667, 4.33333333333, A
418.666666667, 379.333333333, 308.0, 262.25, 110.666666667, 117.083333333, 23.6666666667, 21.4166666667, 1.66666666667, 1.08333333333, 3.66666666667, 4.33333333333, 233.666666667, 309.166666667, 137.333333333, 221.25, 96.3333333333, 87.9166666667, 12.0, 16.1666666667, 1.66666666667, 2.08333333333, 6.0, 4.66666666667, H
345.666666667, 367.583333333, 263.333333333, 278.583333333, 82.3333333333, 89.0, 21.0, 20.4166666667, 2.0, 1.83333333333, 4.0, 4.58333333333, 256.333333333, 317.25, 162.666666667, 223.833333333, 93.6666666667, 93.4166666667, 14.0, 19.0, 1.33333333333, 1.66666666667, 7.33333333333, 5.66666666667, H
256.333333333, 317.25, 162.666666667, 223.833333333, 93.6666666667, 93.4166666667, 14.0, 19.0, 1.33333333333, 1.66666666667, 7.33333333333, 5.66666666667, 345.666666667, 367.583333333, 263.333333333, 278.583333333, 82.3333333333, 89.0, 21.0, 20.4166666667, 2.0, 1.83333333333, 4.0, 4.58333333333, A
358.333333333, 390.416666667, 265.666666667, 302.75, 92.6666666667, 87.6666666667, 23.6666666667, 22.5833333333, 1.66666666667, 1.25, 2.66666666667, 3.66666666667, 352.333333333, 334.666666667, 186.333333333, 209.083333333, 166.0, 125.583333333, 20.3333333333, 18.6666666667, 2.33333333333, 1.5, 3.0, 4.58333333333, H
352.333333333, 334.666666667, 186.333333333, 209.083333333, 166.0, 125.583333333, 20.3333333333, 18.6666666667, 2.33333333333, 1.5, 3.0, 4.58333333333, 358.333333333, 390.416666667, 265.666666667, 302.75, 92.6666666667, 87.6666666667, 23.6666666667, 22.5833333333, 1.66666666667, 1.25, 2.66666666667, 3.66666666667, A
330.0, 352.0, 228.333333333, 221.583333333, 101.666666667, 130.416666667, 18.6666666667, 19.25, 1.66666666667, 1.58333333333, 4.0, 4.5, 355.666666667, 326.083333333, 222.666666667, 175.666666667, 133.0, 150.416666667, 21.3333333333, 20.4166666667, 1.66666666667, 1.5, 5.0, 4.83333333333, A
355.666666667, 326.083333333, 222.666666667, 175.666666667, 133.0, 150.416666667, 21.3333333333, 20.4166666667, 1.66666666667, 1.5, 5.0, 4.83333333333, 330.0, 352.0, 228.333333333, 221.583333333, 101.666666667, 130.416666667, 18.6666666667, 19.25, 1.66666666667, 1.58333333333, 4.0, 4.5, H
262.666666667, 264.0, 170.666666667, 167.583333333, 92.0, 96.4166666667, 14.3333333333, 14.9166666667, 2.66666666667, 1.5, 5.66666666667, 6.41666666667, 291.0, 273.916666667, 189.333333333, 167.75, 101.666666667, 106.166666667, 14.6666666667, 14.5, 2.0, 1.91666666667, 4.66666666667, 5.75, A
291.0, 273.916666667, 189.333333333, 167.75, 101.666666667, 106.166666667, 14.6666666667, 14.5, 2.0, 1.91666666667, 4.66666666667, 5.75, 262.666666667, 264.0, 170.666666667, 167.583333333, 92.0, 96.4166666667, 14.3333333333, 14.9166666667, 2.66666666667, 1.5, 5.66666666667, 6.41666666667, H
427.666666667, 383.75, 300.666666667, 260.166666667, 127.0, 123.583333333, 27.0, 21.5, 1.0, 1.08333333333, 4.33333333333, 4.5, 325.0, 331.916666667, 156.333333333, 198.0, 168.666666667, 133.916666667, 22.0, 20.0833333333, 2.33333333333, 1.58333333333, 4.66666666667, 5.0, H
325.0, 331.916666667, 156.333333333, 198.0, 168.666666667, 133.916666667, 22.0, 20.0833333333, 2.33333333333, 1.58333333333, 4.66666666667, 5.0, 427.666666667, 383.75, 300.666666667, 260.166666667, 127.0, 123.583333333, 27.0, 21.5, 1.0, 1.08333333333, 4.33333333333, 4.5, A
408.0, 414.583333333, 298.333333333, 301.583333333, 109.666666667, 113.0, 22.6666666667, 23.4166666667, 2.0, 1.25, 4.66666666667, 3.75, 290.333333333, 321.0, 152.333333333, 169.083333333, 138.0, 151.916666667, 16.0, 17.6666666667, 2.33333333333, 2.58333333333, 5.0, 4.41666666667, H
290.333333333, 321.0, 152.333333333, 169.083333333, 138.0, 151.916666667, 16.0, 17.6666666667, 2.33333333333, 2.58333333333, 5.0, 4.41666666667, 408.0, 414.583333333, 298.333333333, 301.583333333, 109.666666667, 113.0, 22.6666666667, 23.4166666667, 2.0, 1.25, 4.66666666667, 3.75, A
335.333333333, 291.083333333, 220.0, 188.166666667, 115.333333333, 102.916666667, 16.3333333333, 15.6666666667, 3.33333333333, 2.16666666667, 4.33333333333, 5.41666666667, 280.0, 324.916666667, 116.0, 156.333333333, 164.0, 168.583333333, 15.0, 17.5833333333, 2.66666666667, 2.16666666667, 5.66666666667, 5.16666666667, A
280.0, 324.916666667, 116.0, 156.333333333, 164.0, 168.583333333, 15.0, 17.5833333333, 2.66666666667, 2.16666666667, 5.66666666667, 5.16666666667, 335.333333333, 291.083333333, 220.0, 188.166666667, 115.333333333, 102.916666667, 16.3333333333, 15.6666666667, 3.33333333333, 2.16666666667, 4.33333333333, 5.41666666667, H
417.0, 353.25, 239.333333333, 187.5, 177.666666667, 165.75, 22.0, 17.8333333333, 1.33333333333, 1.91666666667, 3.33333333333, 4.5, 303.666666667, 303.833333333, 180.0, 183.75, 123.666666667, 120.083333333, 17.6666666667, 17.4166666667, 1.66666666667, 1.83333333333, 5.33333333333, 5.25, H
303.666666667, 303.833333333, 180.0, 183.75, 123.666666667, 120.083333333, 17.6666666667, 17.4166666667, 1.66666666667, 1.83333333333, 5.33333333333, 5.25, 417.0, 353.25, 239.333333333, 187.5, 177.666666667, 165.75, 22.0, 17.8333333333, 1.33333333333, 1.91666666667, 3.33333333333, 4.5, A
325.333333333, 247.833333333, 217.0, 143.166666667, 108.333333333, 104.666666667, 16.3333333333, 13.1666666667, 1.33333333333, 2.08333333333, 6.33333333333, 6.33333333333, 360.666666667, 321.166666667, 278.0, 220.166666667, 82.6666666667, 101.0, 19.0, 17.5833333333, 2.33333333333, 1.91666666667, 3.66666666667, 4.5, A
360.666666667, 321.166666667, 278.0, 220.166666667, 82.6666666667, 101.0, 19.0, 17.5833333333, 2.33333333333, 1.91666666667, 3.66666666667, 4.5, 325.333333333, 247.833333333, 217.0, 143.166666667, 108.333333333, 104.666666667, 16.3333333333, 13.1666666667, 1.33333333333, 2.08333333333, 6.33333333333, 6.33333333333, H
