Team: SD
Year: 2009
Week: 13, 295,159,136,22,0,5,1964,PIT
Week: 14, 416,269,147,20,3,4,1662,PIT
Week: 15, 389,305,84,20,4,4,1886,SF
Week: 16, 377,208,169,17,1,4,1755,PIT
Week: 17, 360,199,161,22,2,4,2351,PIT
Year: 2012
Week: 1, 284,209,75,19,1,3,2105,DEN
Week: 2, 331,265,66,21,0,5,2196,PIT
Week: 3, 433,379,54,24,2,3,2176,OAK
Week: 4, 
Week: 5, 343,207,136,22,0,4,2011,PIT
Week: 6, 412,356,56,19,1,4,1797,TEN
Week: 7, 431,264,167,22,2,3,2250,PIT
Week: 8, 355,215,140,24,0,3,1993,PIT
Week: 9, 349,191,158,22,2,4,2115,PIT
Week: 10, 249,154,95,14,1,6,1897,PIT
Week: 11, 311,177,134,17,3,8,1971,BAL
Week: 12, 242,193,49,13,8,6,1590,CLE
Week: 13, 366,270,96,19,3,4,2061,PIT
Week: 14, 340,271,69,18,2,7,1394,SD
Week: 15, 388,319,69,20,2,6,1620,DAL
Week: 16, 280,185,95,15,3,7,1905,CIN
Week: 17, 212,121,91,17,0,6,1821,PIT
Year: 2013
Week: 1, 195,163,32,14,2,7,1559,TEN
Week: 2, 278,234,44,14,2,7,1466,CIN
Week: 3, 459,379,80,21,5,2,1704,CHI
Week: 4, 434,357,77,29,2,4,2187,MIN
Week: 5, 
Week: 6, 328,255,73,16,0,6,2149,PIT
Week: 7, 286,145,141,17,1,1,1861,PIT
Week: 8, 276,241,35,20,2,7,1799,OAK
Week: 9, 479,371,108,24,3,3,1872,NE
Week: 10, 300,164,136,19,1,5,2116,PIT
Week: 11, 398,358,40,24,0,5,1935,PIT
Week: 12, 302,217,85,19,0,7,2019,PIT
Week: 13, 329,257,72,22,0,4,1804,BAL
Week: 14, 293,220,73,13,1,4,1427,MIA
Week: 15, 290,184,106,19,1,3,1896,PIT
Week: 16, 343,192,151,21,2,5,1600,PIT
Week: 17, 292,172,120,17,2,4,1817,PIT
Year: 2014
Week: 1, 490,363,127,24,1,6,1948,PIT
Week: 2, 301,202,99,17,3,4,1492,BAL
Week: 3, 454,190,264,24,0,3,2079,PIT
Week: 4, 390,305,85,27,1,4,2055,TB
Week: 5, 372,261,111,20,1,5,2117,PIT
Week: 6, 359,221,138,22,1,7,1985,CLE
Week: 7, 328,252,76,18,1,4,1926,PIT
Week: 8, 639,522,117,34,2,3,2383,PIT
Week: 9, 376,321,55,22,1,6,1886,PIT
Week: 10, 362,326,36,22,4,2,1767,NYJ
Week: 11, 386,180,206,29,1,2,2389,PIT
Week: 12, 
Week: 13, 538,435,103,36,2,2,2039,NO
Week: 14, 543,350,193,25,0,6,1965,PIT
Week: 15, 398,353,45,22,0,3,1843,PIT
Week: 16, 282,214,68,19,0,2,1733,PIT
Week: 17, 346,317,29,18,3,3,1502,PIT
Team: MIA
Year: 2009
Week: 1, 259,163,96,16,4,5,1747,ATL
Week: 2, 403,164,239,27,1,1,2707,IND
Week: 3, 289,140,149,19,2,4,1947,SD
Week: 4, 336,86,250,25,0,5,2229,MIA
Week: 5, 413,262,151,23,0,4,2015,MIA
Week: 6, 
Week: 7, 334,197,137,17,3,6,1618,NO
Week: 8, 104,52,52,10,1,7,1554,MIA
Week: 9, 334,201,133,21,0,5,1867,NE
Week: 10, 374,175,199,23,2,6,1874,MIA
Week: 11, 326,172,154,17,0,6,1833,MIA
Week: 12, 325,168,157,23,4,5,1906,BUF
Week: 13, 416,328,88,24,1,4,1957,MIA
Week: 14, 354,208,146,22,3,5,2106,MIA
Week: 15, 468,347,121,23,4,3,2063,TEN
Week: 16, 363,303,60,23,1,5,1642,HOU
Week: 17, 303,204,99,20,3,4,1671,PIT
Year: 2010
Week: 1, 296,164,132,19,0,7,2213,MIA
Week: 2, 226,106,120,12,2,6,1452,MIA
Week: 3, 436,352,84,24,1,4,1968,NYJ
Week: 4, 400,305,95,23,4,2,1937,NE
Week: 5, 
Week: 6, 381,231,150,26,1,4,2276,MIA
Week: 7, 313,249,64,15,1,3,1751,PIT
Week: 8, 354,217,137,20,2,4,2009,MIA
Week: 9, 289,216,73,17,3,3,1298,BAL
Week: 10, 404,316,88,21,1,3,1984,MIA
Week: 11, 187,148,39,10,1,7,1329,CHI
Week: 12, 471,285,186,24,1,2,2498,MIA
Week: 13, 281,167,114,17,3,7,1836,CLE
Week: 14, 131,30,101,6,3,10,1572,MIA
Week: 15, 326,261,65,22,2,3,1883,BUF
Week: 16, 425,271,154,28,3,4,2235,DET
Week: 17, 250,206,44,16,2,6,1421,NE
Year: 2011
Week: 1, 488,390,98,25,1,6,1893,NE
Week: 2, 306,153,153,18,2,3,1554,HOU
Week: 3, 369,231,138,22,2,3,2271,CLE
Week: 4, 248,176,72,16,2,3,1602,SD
Week: 5, 
Week: 6, 308,190,118,17,3,7,1779,NYJ
Week: 7, 267,173,94,15,1,8,1999,DEN
Week: 8, 246,101,145,18,1,5,1654,NYG
Week: 9, 351,244,107,17,0,5,1521,MIA
Week: 10, 303,200,103,20,2,1,2013,MIA
Week: 11, 242,147,95,16,0,7,1866,MIA
Week: 12, 352,263,89,18,1,4,1888,DAL
Week: 13, 362,153,209,23,0,4,2300,MIA
Week: 14, 204,95,109,11,3,6,1719,PHI
Week: 15, 448,194,254,17,3,6,1729,MIA
Week: 16, 381,266,115,20,2,6,1744,NE
Week: 17, 210,128,82,14,2,4,1867,MIA
Year: 2012
Week: 1, 275,196,79,15,4,3,1516,HOU
Week: 2, 448,189,259,23,0,7,2081,MIA
Week: 3, 381,196,185,23,2,4,2013,NYJ
Week: 4, 480,394,86,21,4,5,2100,ARI
Week: 5, 279,211,68,15,2,5,1729,MIA
Week: 6, 192,173,19,12,0,7,1597,MIA
Week: 7, 
Week: 8, 236,139,97,14,1,6,1727,MIA
Week: 9, 365,281,84,20,0,4,1506,IND
Week: 10, 255,201,54,13,4,6,1607,TEN
Week: 11, 184,124,60,16,3,6,1496,BUF
Week: 12, 435,246,189,23,1,5,1681,MIA
Week: 13, 277,176,101,15,1,5,1596,NE
Week: 14, 227,133,94,17,1,3,1768,SF
Week: 15, 389,209,180,26,1,1,2138,MIA
Week: 16, 301,119,182,18,0,5,1817,MIA
Week: 17, 256,209,47,16,2,5,1462,NE
Year: 2013
Week: 1, 275,255,20,18,1,5,1967,MIA
Week: 2, 398,297,101,21,1,5,1766,MIA
Week: 3, 285,195,90,16,2,3,1371,MIA
Week: 4, 331,216,115,19,4,4,1571,NO
Week: 5, 294,272,22,10,0,8,1424,BAL
Week: 6, 
Week: 7, 293,173,120,19,3,6,1788,BUF
Week: 8, 301,145,156,23,3,4,2099,NE
Week: 9, 345,188,157,15,1,8,1700,MIA
Week: 10, 213,211,2,16,1,5,1512,TB
Week: 11, 343,239,104,21,1,4,1716,MIA
Week: 12, 332,280,52,13,1,6,1788,CAR
Week: 13, 453,328,125,25,1,3,2332,MIA
Week: 14, 259,145,114,15,1,3,1277,MIA
Week: 15, 378,289,89,20,1,4,1718,MIA
Week: 16, 103,89,14,6,2,10,1409,BUF
Week: 17, 296,204,92,18,3,5,1656,NYJ
Year: 2014
Week: 1, 360,169,191,25,3,2,1819,MIA
Week: 2, 290,210,80,23,2,6,1877,BUF
Week: 3, 332,191,141,18,0,7,1578,KC
Week: 4, 435,278,157,24,3,2,1854,MIA
Week: 5, 
Week: 6, 352,240,112,19,3,3,1368,GB
Week: 7, 393,256,137,24,0,2,2241,MIA
Week: 8, 326,178,148,17,1,5,1657,MIA
Week: 9, 441,309,132,28,0,2,2167,MIA
Week: 10, 236,186,50,20,2,4,1706,DET
Week: 11, 330,205,125,24,2,3,1942,MIA
Week: 12, 313,216,97,25,1,3,1543,DEN
Week: 13, 291,217,74,16,1,4,1645,MIA
Week: 14, 249,186,63,16,0,5,1782,BAL
Week: 15, 384,308,76,23,2,4,2026,NE
Week: 16, 493,377,116,36,2,2,1986,MIA
Week: 17, 387,208,179,23,1,5,1724,NYJ
Team: ATL
Year: 2009
Week: 1, 281,213,68,19,0,4,1853,ATL
Week: 2, 371,220,151,23,2,3,1892,ATL
Week: 3, 257,199,58,13,1,5,1211,NE
Week: 4, 
Week: 5, 477,329,148,28,2,4,2189,ATL
Week: 6, 253,185,68,16,2,5,1566,ATL
Week: 7, 298,174,124,21,3,5,1868,DAL
Week: 8, 442,281,161,21,3,3,1606,NO
Week: 9, 306,125,181,18,1,3,1588,ATL
Week: 10, 400,224,176,22,2,2,1911,CAR
Week: 11, 352,262,90,27,1,2,1908,NYG
Week: 12, 297,222,75,21,1,5,1896,ATL
Week: 13, 295,234,61,22,3,6,1849,PHI
Week: 14, 392,303,89,19,1,1,1396,NO
Week: 15, 238,152,86,12,0,8,1776,ATL
Week: 16, 391,234,157,24,0,4,2065,ATL
Week: 17, 397,214,183,24,3,3,2129,ATL
Year: 2010
Week: 1, 295,237,58,18,1,7,1829,PIT
Week: 2, 444,223,221,33,1,2,2353,ATL
Week: 3, 417,215,202,25,1,4,2750,ATL
Week: 4, 357,259,98,23,2,5,1759,ATL
Week: 5, 338,173,165,17,1,4,1806,ATL
Week: 6, 293,228,65,20,2,6,1557,PHI
Week: 7, 452,299,153,22,2,3,1778,ATL
Week: 8, 
Week: 9, 365,235,130,26,0,3,2046,ATL
Week: 10, 362,302,60,23,0,5,2109,ATL
Week: 11, 391,253,138,24,0,4,2155,ATL
Week: 12, 294,177,117,19,0,4,1900,ATL
Week: 13, 290,205,85,20,2,5,1680,ATL
Week: 14, 327,200,127,24,1,7,2090,ATL
Week: 15, 266,168,98,21,1,4,2125,ATL
Week: 16, 215,140,75,14,2,8,1405,NO
Week: 17, 352,253,99,24,1,4,2130,ATL
Year: 2011
Week: 1, 386,276,110,20,3,5,1601,CHI
Week: 2, 318,180,138,20,2,7,1797,ATL
Week: 3, 325,295,30,21,3,3,1448,TB
Week: 4, 412,291,121,25,0,4,2410,ATL
Week: 5, 251,156,95,18,2,5,1609,GB
Week: 6, 325,159,166,24,0,3,1834,ATL
Week: 7, 328,199,129,22,2,5,2097,ATL
Week: 8, 
Week: 9, 432,269,163,21,1,7,2266,ATL
Week: 10, 481,343,138,30,1,5,2192,NO
Week: 11, 432,316,116,25,1,2,2219,ATL
Week: 12, 335,246,89,22,1,5,2079,ATL
Week: 13, 337,267,70,18,2,4,1496,HOU
Week: 14, 394,308,86,18,0,6,1843,ATL
Week: 15, 373,276,97,20,0,5,2311,ATL
Week: 16, 469,434,35,23,1,3,1999,NO
Week: 17, 428,177,251,22,2,2,1808,ATL
Year: 2012
Week: 1, 376,292,84,21,0,1,1685,ATL
Week: 2, 275,208,67,22,0,6,1960,ATL
Week: 3, 384,265,119,25,1,5,2174,ATL
Week: 4, 426,305,121,24,1,5,1794,ATL
Week: 5, 421,338,83,28,2,6,2221,ATL
Week: 6, 286,241,45,16,3,4,1414,ATL
Week: 7, 
Week: 8, 392,246,146,24,0,2,1975,ATL
Week: 9, 453,330,123,21,0,2,1963,ATL
Week: 10, 454,408,46,25,1,3,1955,NO
Week: 11, 354,296,58,20,6,4,1961,ATL
Week: 12, 424,345,79,20,2,1,1762,ATL
Week: 13, 283,159,124,15,1,6,1576,ATL
Week: 14, 362,327,35,26,1,4,1453,CAR
Week: 15, 394,265,129,22,0,2,2337,ATL
Week: 16, 344,271,73,19,0,4,1732,ATL
Week: 17, 278,213,65,15,0,7,1675,TB
Year: 2013
Week: 1, 367,279,88,18,2,6,1489,NO
Week: 2, 393,357,36,19,0,6,1817,ATL
Week: 3, 377,231,146,24,2,2,2229,MIA
Week: 4, 457,399,58,26,1,3,1761,NE
Week: 5, 363,299,64,26,1,3,2127,NYJ
Week: 6, 
Week: 7, 291,273,18,15,1,4,1331,ATL
Week: 8, 292,265,27,20,4,4,2059,ARI
Week: 9, 289,211,78,12,4,5,1415,CAR
Week: 10, 226,162,64,16,1,5,1470,SEA
Week: 11, 420,268,152,24,3,2,1606,TB
Week: 12, 355,264,91,22,1,3,2026,NO
Week: 13, 423,272,151,26,1,7,2289,ATL
Week: 14, 285,202,83,18,2,4,1588,GB
Week: 15, 243,189,54,19,2,6,2032,ATL
Week: 16, 402,341,61,25,2,5,1828,SF
Week: 17, 307,231,76,20,1,5,2066,CAR
Year: 2014
Week: 1, 568,445,123,28,1,3,1878,ATL
Week: 2, 309,212,97,19,3,6,1622,CIN
Week: 3, 488,344,144,26,4,2,1959,ATL
Week: 4, 411,288,123,23,2,5,1628,MIN
Week: 5, 397,307,90,20,1,5,1699,NYG
Week: 6, 287,245,42,12,1,5,1425,CHI
Week: 7, 254,186,68,16,1,5,1607,BAL
Week: 8, 291,213,78,22,1,4,1745,DET
Week: 9, 
Week: 10, 322,212,110,19,0,3,1788,ATL
Week: 11, 346,260,86,22,1,7,1918,ATL
Week: 12, 315,252,63,21,2,4,1763,CLE
Week: 13, 500,358,142,22,1,3,2223,ATL
Week: 14, 465,374,91,26,1,2,1619,GB
Week: 15, 407,310,97,20,1,3,1757,PIT
Week: 16, 403,322,81,18,0,5,1929,ATL
Week: 17, 288,225,63,16,3,5,1727,CAR
Team: BAL
Year: 2009
Week: 1, 501,303,198,32,1,3,2389,BAL
Week: 2, 311,181,130,22,1,4,1721,BAL
Week: 3, 479,337,142,28,1,4,1878,BAL
Week: 4, 363,247,116,24,2,3,1504,NE
Week: 5, 257,175,82,12,2,6,1541,CIN
Week: 6, 448,367,81,20,0,7,1517,MIN
Week: 7, 
Week: 8, 292,167,125,16,0,4,2017,BAL
Week: 9, 215,160,55,16,2,5,1200,CIN
Week: 10, 274,140,134,14,0,7,1892,BAL
Week: 11, 354,256,98,20,2,2,1956,IND
Week: 12, 393,261,132,21,2,6,1942,BAL
Week: 13, 185,119,66,17,4,5,1478,GB
Week: 14, 548,240,308,24,1,2,1785,BAL
Week: 15, 346,222,124,18,1,7,1938,BAL
Week: 16, 323,148,175,20,3,4,1953,PIT
Week: 17, 330,90,240,16,0,5,1666,BAL
Year: 2010
Week: 1, 282,233,49,20,3,6,2312,BAL
Week: 2, 259,150,109,14,4,7,1544,CIN
Week: 3, 365,256,109,19,0,3,1808,BAL
Week: 4, 320,250,70,22,2,3,1831,BAL
Week: 5, 415,182,233,28,0,4,2177,BAL
Week: 6, 377,278,99,21,0,9,2414,NE
Week: 7, 364,229,135,21,2,5,1530,BAL
Week: 8, 
Week: 9, 402,256,146,23,0,0,2302,BAL
Week: 10, 320,204,116,20,2,4,1491,ATL
Week: 11, 378,278,100,22,2,5,2073,BAL
Week: 12, 349,257,92,18,1,7,1862,BAL
Week: 13, 269,226,43,14,1,6,1552,PIT
Week: 14, 253,190,63,19,0,7,1878,BAL
Week: 15, 356,148,208,17,0,5,1889,BAL
Week: 16, 258,97,161,15,1,3,1906,BAL
Week: 17, 199,101,98,10,2,7,1518,BAL
Year: 2011
Week: 1, 385,215,170,17,0,5,1951,BAL
Week: 2, 229,184,45,15,3,5,1448,TEN
Week: 3, 553,385,168,25,1,2,1871,BAL
Week: 4, 267,155,112,16,3,7,2248,BAL
Week: 5, 
Week: 6, 402,289,113,24,2,2,1932,BAL
Week: 7, 146,112,34,11,2,9,1425,JAC
Week: 8, 405,298,107,30,2,5,1782,BAL
Week: 9, 356,289,67,23,1,2,2039,BAL
Week: 10, 323,248,75,25,3,4,1499,SEA
Week: 11, 373,268,105,13,1,8,1627,BAL
Week: 12, 253,161,92,16,0,4,1868,BAL
Week: 13, 448,158,290,24,1,3,2254,BAL
Week: 14, 358,212,146,24,2,3,2168,BAL
Week: 15, 290,201,89,19,2,2,1548,SD
Week: 16, 284,122,162,15,1,5,1938,BAL
Week: 17, 347,126,221,15,0,7,1766,BAL
Year: 2012
Week: 1, 430,308,122,26,0,2,1654,BAL
Week: 2, 325,214,111,17,2,5,1539,PHI
Week: 3, 503,382,121,28,1,3,1737,BAL
Week: 4, 438,337,101,23,1,7,1983,BAL
Week: 5, 297,165,132,14,2,5,1550,BAL
Week: 6, 316,230,86,19,0,3,1197,BAL
Week: 7, 176,121,55,12,2,5,1304,HOU
Week: 8, 
Week: 9, 282,145,137,18,0,7,1892,BAL
Week: 10, 419,341,78,22,1,4,1598,BAL
Week: 11, 200,153,47,12,0,8,1629,BAL
Week: 12, 443,316,127,25,0,8,2342,BAL
Week: 13, 288,177,111,19,2,5,1539,PIT
Week: 14, 359,173,186,18,2,5,1762,WAS
Week: 15, 278,222,56,12,2,7,1286,DEN
Week: 16, 533,309,224,25,0,2,2361,BAL
Week: 17, 352,146,206,23,1,7,2139,CIN
Year: 2013
Week: 1, 393,335,58,24,2,10,2028,DEN
Week: 2, 296,197,99,19,1,6,1835,BAL
Week: 3, 236,161,75,16,0,4,1764,BAL
Week: 4, 345,321,24,15,5,7,1414,BUF
Week: 5, 384,251,133,20,2,5,2176,BAL
Week: 6, 360,313,47,15,1,9,1718,GB
Week: 7, 287,205,82,19,0,3,1739,PIT
Week: 8, 
Week: 9, 278,223,55,18,2,7,1750,CLE
Week: 10, 189,104,85,18,3,8,1895,BAL
Week: 11, 317,143,174,23,2,4,2141,CHI
Week: 12, 312,245,67,15,1,6,2045,BAL
Week: 13, 312,237,75,16,0,1,1796,BAL
Week: 14, 325,228,97,23,3,6,1932,BAL
Week: 15, 305,215,90,18,0,5,1655,BAL
Week: 16, 358,237,121,19,4,4,1682,NE
Week: 17, 222,175,47,17,3,6,1563,CIN
Year: 2014
Week: 1, 420,329,91,26,2,4,1770,CIN
Week: 2, 323,166,157,25,0,2,2108,BAL
Week: 3, 377,217,160,23,1,3,1855,BAL
Week: 4, 454,327,127,25,0,1,1824,BAL
Week: 5, 287,197,90,15,3,5,1277,IND
Week: 6, 475,306,169,23,1,2,1934,BAL
Week: 7, 371,248,123,23,3,4,1993,BAL
Week: 8, 294,187,107,18,2,1,1756,CIN
Week: 9, 332,269,63,22,2,6,1714,PIT
Week: 10, 312,161,151,18,0,7,1847,BAL
Week: 11, 
Week: 12, 449,234,215,23,1,2,1815,BAL
Week: 13, 350,225,125,24,0,1,1811,SD
Week: 14, 447,264,183,26,1,4,1818,BAL
Week: 15, 314,221,93,17,1,4,1698,BAL
Week: 16, 211,178,33,15,3,8,1502,HOU
Week: 17, 419,290,129,22,0,6,1757,BAL
Team: PHI
Year: 2009
Week: 1, 267,82,185,17,2,4,1897,PHI
Week: 2, 463,378,85,23,4,5,1774,NO
Week: 3, 420,327,93,21,1,3,1835,PHI
Week: 4, 
Week: 5, 325,249,76,16,0,5,1527,PHI
Week: 6, 283,216,67,14,0,8,1618,OAK
Week: 7, 262,140,122,11,0,8,1697,PHI
Week: 8, 391,211,180,17,2,3,1467,PHI
Week: 9, 297,208,89,17,2,3,1696,DAL
Week: 10, 462,433,29,26,1,4,1777,SD
Week: 11, 377,220,157,18,3,5,1857,PHI
Week: 12, 381,258,123,17,1,5,1818,PHI
Week: 13, 380,277,103,20,0,3,1751,PHI
Week: 14, 374,297,77,20,1,4,1514,PHI
Week: 15, 422,306,116,21,2,4,1863,PHI
Week: 16, 394,289,105,22,3,5,1843,PHI
Week: 17, 228,191,37,10,1,7,1177,DAL
Year: 2010
Week: 1, 321,171,150,16,1,5,1685,GB
Week: 2, 409,247,162,24,0,7,1852,PHI
Week: 3, 373,267,106,15,0,7,1627,PHI
Week: 4, 353,243,110,21,2,5,1977,WAS
Week: 5, 352,227,125,17,1,4,1848,PHI
Week: 6, 474,320,154,23,1,2,2043,PHI
Week: 7, 326,227,99,21,4,5,2004,TEN
Week: 8, 
Week: 9, 402,207,195,19,0,4,1910,PHI
Week: 10, 592,332,260,28,0,4,2291,PHI
Week: 11, 392,244,148,17,2,3,2044,PHI
Week: 12, 398,293,105,24,1,3,1918,CHI
Week: 13, 416,301,115,22,1,3,1909,PHI
Week: 14, 429,258,171,18,2,3,1671,PHI
Week: 15, 418,221,197,19,3,6,1591,PHI
Week: 16, 331,224,107,24,3,5,1779,MIN
Week: 17, 244,120,124,14,4,7,1850,DAL
Year: 2011
Week: 1, 404,167,237,27,1,3,1814,PHI
Week: 2, 447,314,133,27,3,4,1803,ATL
Week: 3, 376,199,177,25,3,2,2211,NYG
Week: 4, 513,405,108,23,3,2,1868,SF
Week: 5, 489,315,174,24,5,2,1582,BUF
Week: 6, 422,230,192,22,2,3,2288,PHI
Week: 7, 
Week: 8, 495,256,239,31,0,2,2529,PHI
Week: 9, 330,211,119,20,2,2,1593,CHI
Week: 10, 289,123,166,15,2,8,1698,ARI
Week: 11, 391,255,136,17,3,6,2178,PHI
Week: 12, 466,393,73,23,1,5,1637,NE
Week: 13, 330,198,132,20,4,4,1780,SEA
Week: 14, 239,188,51,18,2,10,1881,PHI
Week: 15, 420,260,160,20,4,4,1803,PHI
Week: 16, 386,281,105,20,1,6,1657,PHI
Week: 17, 390,315,75,24,2,4,1759,PHI
Year: 2012
Week: 1, 456,306,150,25,5,6,2158,PHI
Week: 2, 486,357,129,26,4,5,2061,PHI
Week: 3, 308,182,126,16,3,5,1527,ARI
Week: 4, 422,231,191,22,0,4,2001,PHI
Week: 5, 246,168,78,19,2,4,1589,PIT
Week: 6, 357,286,71,24,3,5,1999,DET
Week: 7, 
Week: 8, 270,178,92,20,0,3,1625,ATL
Week: 9, 447,226,221,24,2,4,2010,NO
Week: 10, 369,278,91,23,2,7,1922,DAL
Week: 11, 257,177,80,16,3,5,1884,WAS
Week: 12, 311,107,204,18,3,2,1488,CAR
Week: 13, 423,240,183,23,1,2,1602,DAL
Week: 14, 367,338,29,23,1,7,1791,PHI
Week: 15, 221,179,42,10,5,7,1340,CIN
Week: 16, 411,321,90,25,2,2,1837,WAS
Week: 17, 317,207,110,18,1,4,1707,NYG
Year: 2013
Week: 1, 445,180,265,26,2,6,1959,PHI
Week: 2, 511,422,89,22,1,3,1183,SD
Week: 3, 431,171,260,21,5,4,1253,KC
Week: 4, 450,284,166,21,0,5,1598,DEN
Week: 5, 439,299,140,28,0,6,1927,PHI
Week: 6, 425,287,138,21,1,5,1574,PHI
Week: 7, 278,194,84,19,3,9,1427,DAL
Week: 8, 201,153,48,15,3,6,1315,NYG
Week: 9, 542,414,128,21,0,6,1326,PHI
Week: 10, 415,211,204,19,1,2,1536,PHI
Week: 11, 402,276,126,22,0,6,1578,PHI
Week: 12, 
Week: 13, 307,202,105,23,0,8,1766,PHI
Week: 14, 478,179,299,23,1,6,1887,PHI
Week: 15, 475,396,79,25,1,4,1414,MIN
Week: 16, 514,225,289,28,1,2,1820,PHI
Week: 17, 366,229,137,21,1,5,1783,PHI
Year: 2014
Week: 1, 420,275,145,24,3,6,1846,PHI
Week: 2, 458,331,127,24,1,4,1425,PHI
Week: 3, 379,325,54,22,1,4,1512,PHI
Week: 4, 213,191,22,11,4,6,1063,SF
Week: 5, 352,207,145,22,3,4,1621,PHI
Week: 6, 448,245,203,24,2,6,1946,PHI
Week: 7, 
Week: 8, 521,411,110,27,3,6,1870,ARI
Week: 9, 483,293,190,30,4,3,1933,PHI
Week: 10, 365,328,37,17,0,7,1315,PHI
Week: 11, 429,320,109,22,4,4,1638,GB
Week: 12, 462,298,164,26,2,3,1992,PHI
Week: 13, 464,208,256,26,1,3,1825,PHI
Week: 14, 139,82,57,9,2,8,1084,SEA
Week: 15, 294,219,75,19,4,3,1085,DAL
Week: 16, 495,361,134,30,2,2,1924,WAS
Week: 17, 426,262,164,23,1,7,1523,PHI
Team: CAR
Year: 2009
Week: 1, 169,83,86,14,7,4,1703,PHI
Week: 2, 440,296,144,24,2,2,1708,ATL
Week: 3, 271,198,73,15,3,6,1376,DAL
Week: 4, 
Week: 5, 248,162,86,16,2,4,1877,CAR
Week: 6, 322,55,267,22,3,3,1941,CAR
Week: 7, 425,309,116,20,4,6,2080,BUF
Week: 8, 355,85,270,13,0,6,1978,CAR
Week: 9, 371,189,182,21,3,3,1946,NO
Week: 10, 380,195,185,19,0,4,1689,CAR
Week: 11, 383,201,182,22,1,5,1767,MIA
Week: 12, 179,104,75,11,4,5,1602,NYJ
Week: 13, 309,152,157,15,2,5,1736,CAR
Week: 14, 305,179,126,14,0,7,1545,NE
Week: 15, 397,273,124,23,0,7,2279,CAR
Week: 16, 416,169,247,25,0,2,1936,CAR
Week: 17, 327,149,178,15,0,8,1838,CAR
Year: 2010
Week: 1, 237,148,89,14,5,4,1521,NYG
Week: 2, 278,159,119,16,3,5,1751,TB
Week: 3, 267,180,87,17,4,6,1418,CIN
Week: 4, 251,133,118,10,1,6,1298,NO
Week: 5, 147,62,85,8,3,9,1781,CHI
Week: 6, 
Week: 7, 379,303,76,22,3,3,2165,CAR
Week: 8, 201,176,25,14,4,5,1412,STL
Week: 9, 195,68,127,15,2,7,1519,NO
Week: 10, 300,182,118,18,1,5,1720,TB
Week: 11, 270,150,120,9,2,9,1527,BAL
Week: 12, 326,175,151,16,1,4,1696,CLE
Week: 13, 283,152,131,18,1,7,1830,SEA
Week: 14, 288,76,212,13,2,7,1510,ATL
Week: 15, 303,126,177,16,1,3,2216,CAR
Week: 16, 119,45,74,7,2,8,1476,PIT
Week: 17, 291,154,137,12,2,7,1470,ATL
Year: 2011
Week: 1, 477,403,74,26,1,7,1967,ARI
Week: 2, 475,404,71,26,4,2,1954,GB
Week: 3, 265,158,107,16,0,8,1774,CAR
Week: 4, 543,374,169,24,1,2,2009,CHI
Week: 5, 381,219,162,20,1,3,1520,NO
Week: 6, 368,226,142,24,3,2,1766,ATL
Week: 7, 407,232,175,20,0,3,2130,CAR
Week: 8, 405,265,140,21,2,4,1675,MIN
Week: 9, 
Week: 10, 279,166,113,16,2,8,1644,TEN
Week: 11, 409,272,137,24,4,3,1613,DET
Week: 12, 377,176,201,22,1,4,2177,CAR
Week: 13, 385,222,163,26,0,3,1961,CAR
Week: 14, 416,259,157,19,2,6,1757,ATL
Week: 15, 316,150,166,20,0,5,1954,CAR
Week: 16, 433,163,270,20,0,2,1623,CAR
Week: 17, 301,137,164,21,2,4,1526,NO
Year: 2012
Week: 1, 301,291,10,16,2,6,1353,TB
Week: 2, 463,244,219,23,1,5,1776,CAR
Week: 3, 327,267,60,22,5,3,1430,NYG
Week: 4, 403,205,198,21,1,6,1806,ATL
Week: 5, 190,108,82,13,1,7,1454,SEA
Week: 6, 
Week: 7, 328,216,112,18,2,6,1583,DAL
Week: 8, 416,297,119,21,2,3,2198,CHI
Week: 9, 330,201,129,18,0,5,1480,CAR
Week: 10, 250,198,52,19,2,9,1894,DEN
Week: 11, 331,234,97,18,1,6,1910,TB
Week: 12, 398,289,109,24,0,5,2112,CAR
Week: 13, 385,220,165,19,0,4,1367,KC
Week: 14, 475,280,195,23,0,2,2147,CAR
Week: 15, 372,217,155,29,1,4,2252,CAR
Week: 16, 271,159,112,16,2,4,1855,CAR
Week: 17, 530,257,273,28,1,2,2035,CAR
Year: 2013
Week: 1, 243,119,124,16,2,5,1786,SEA
Week: 2, 308,183,125,25,1,5,2021,BUF
Week: 3, 402,208,194,27,2,2,2207,CAR
Week: 4, 
Week: 5, 353,258,95,21,4,4,1864,ARI
Week: 6, 367,236,131,22,0,3,2187,CAR
Week: 7, 282,180,102,21,0,3,2000,CAR
Week: 8, 324,195,129,21,0,5,2073,CAR
Week: 9, 373,242,131,27,2,3,2185,CAR
Week: 10, 250,139,111,15,2,7,1923,CAR
Week: 11, 300,197,103,20,0,2,1754,CAR
Week: 12, 295,159,136,20,1,7,1812,CAR
Week: 13, 426,263,163,20,2,3,2065,CAR
Week: 14, 239,111,128,16,0,5,1947,NO
Week: 15, 392,261,131,21,0,2,1981,CAR
Week: 16, 222,141,81,10,1,8,1272,CAR
Week: 17, 283,149,134,16,2,6,1534,CAR
Year: 2014
Week: 1, 334,221,113,19,0,6,2112,CAR
Week: 2, 313,251,62,20,0,6,1759,CAR
Week: 3, 349,307,42,20,2,4,1521,PIT
